CD_MUN,NM_MUN,SIGLA_UF,ng_oficial,ng_medio,ng_max,_merge
4208302,Itapema,SC,16,9.38388882,9.38388882,both
4208401,Itapiranga,SC,24,13.63044248,13.63044248,both
4208450,Itapoá,SC,14,6.5818618650000005,6.73620007,both
4208500,Ituporanga,SC,16,8.042442003333333,8.64712105,both
4208609,Jaborá,SC,18,9.36811703,9.36811703,both
4208708,Jacinto Machado,SC,14,7.7541844300000005,7.95119095,both
4208807,Jaguaruna,SC,14,7.10035937,7.10035937,both
4208906,Jaraguá do Sul,SC,18,9.763819906666667,10.41215301,both
4208955,Jardinópolis,SC,20,11.31029995,11.31029995,both
4209003,Joaçaba,SC,16,8.83018644,8.83018644,both
4209102,Joinville,SC,18,8.921155853333333,9.94688529,both
4209151,José Boiteux,SC,16,7.396268133333334,7.88838544,both
4209177,Jupiá,SC,18,10.15783294,10.15783294,both
4209201,Lacerdópolis,SC,16,8.40716458,8.40716458,both
4209300,Lages,SC,14,6.532823536470588,7.42846886,both
4209409,Laguna,SC,14,7.47803734,7.50563797,both
4209458,Lajeado Grande,SC,20,10.63154983,10.63154983,both
4209508,Laurentino,SC,16,8.49897891,8.49897891,both
4209607,Lauro Müller,SC,14,6.49427212,6.49427212,both
4209706,Lebon Régis,SC,18,9.528876606,9.97955542,both
4209805,Leoberto Leal,SC,18,9.66271148,9.66271148,both
4209854,Lindóia do Sul,SC,18,10.5383273,10.5383273,both
4209904,Lontras,SC,18,9.74635828,9.74635828,both
4210001,Luiz Alves,SC,18,8.98677775,8.98677775,both
4210035,Luzerna,SC,16,9.08690044,9.11351533,both
4210050,Macieira,SC,18,10.28935838,10.28935838,both
4210100,Mafra,SC,14,6.97122785875,7.28511459,both
4210209,Major Gercino,SC,20,10.423418569999999,10.820248,both
4210308,Major Vieira,SC,16,7.42377488,8.04694823,both
4210407,Maracajá,SC,12,6.41597646,6.41597646,both
4210506,Maravilha,SC,20,10.76786313,10.76786313,both
4210555,Marema,SC,20,10.63154983,10.63154983,both
4210605,Massaranduba,SC,18,9.5849791,9.58835877,both
4210704,Matos Costa,SC,18,9.477956265,9.54132505,both
4210803,Meleiro,SC,12,6.82688784,6.82688784,both
4210852,Mirim Doce,SC,16,9.010012974999999,9.03493803,both
4210902,Modelo,SC,20,10.31780392,10.31780392,both
4211009,Mondaí,SC,22,11.93610193,11.93610193,both
4211058,Monte Carlo,SC,16,8.912002585,9.10788255,both
4211108,Monte Castelo,SC,16,9.016443733333334,9.42162845,both
4211207,Morro da Fumaça,SC,14,7.36003057,7.36003057,both
4211256,Morro Grande,SC,14,7.074589395,7.13218458,both
4211306,Navegantes,SC,16,8.36351052,8.36351052,both
4211405,Nova Erechim,SC,20,10.48904047,10.48904047,both
4211454,Nova Itaberaba,SC,20,10.78588803,10.78588803,both
4211504,Nova Trento,SC,20,10.581840535,10.70871893,both
4211603,Nova Veneza,SC,14,6.92926364,7.19104714,both
4211652,Novo Horizonte,SC,20,10.416940870000001,10.59690823,both
4211702,Orleans,SC,14,7.04177844,8.1196111,both
4211751,Otacílio Costa,SC,14,7.7541844300000005,7.79854258,both
4211801,Ouro,SC,16,8.62627976,8.62627976,both
4211850,Ouro Verde,SC,18,8.934815350000001,9.09830682,both
4211876,Paial,SC,18,10.42172873,10.42172873,both
4211892,Painel,SC,14,6.511076583333334,6.62805067,both
4211900,Palhoça,SC,18,7.367494004999999,8.24747523,both
4212007,Palma Sola,SC,22,13.1005386,13.1474315,both
4212056,Palmeira,SC,14,7.65772305,7.65772305,both
4212106,Palmitos,SC,18,10.208246330000001,10.31160786,both
4212205,Papanduva,SC,16,8.54981476,9.23180373,both
4212239,Paraíso,SC,20,11.49111222,11.49111222,both
4212254,Passo de Torres,SC,14,7.21076188,7.21076188,both
4212270,Passos Maia,SC,18,9.078028804999999,9.3664272,both
4212304,Paulo Lopes,SC,16,7.117539347999999,7.94527653,both
4212403,Pedras Grandes,SC,16,7.77263179,7.77263179,both
4212502,Penha,SC,16,8.84455003,8.84455003,both
4212601,Peritiba,SC,16,8.75301734,8.75301734,both
4212650,Pescaria Brava,SC,14,7.62505292,7.62505292,both
4212700,Petrolândia,SC,14,7.216253835,7.40227643,both
4212809,Balneário Piçarras,SC,16,8.36351052,8.36351052,both
4212908,Pinhalzinho,SC,20,10.87488597,10.87488597,both
4213005,Pinheiro Preto,SC,16,8.80652876,8.80652876,both
4213104,Piratuba,SC,16,8.22550739,8.22550739,both
4213153,Planalto Alegre,SC,18,10.01645013,10.01645013,both
4213203,Pomerode,SC,18,10.07305958,10.07305958,both
4213302,Ponte Alta,SC,16,7.943868335,8.58938505,both
4213351,Ponte Alta do Norte,SC,18,9.528181893333334,10.08150876,both
4213401,Ponte Serrada,SC,18,9.93376091,10.19134799,both
4213500,Porto Belo,SC,18,9.34333279,9.34333279,both
4213609,Porto União,SC,16,9.186741482,9.51203459,both
4213708,Pouso Redondo,SC,16,8.08130819,8.08130819,both
4213807,Praia Grande,SC,14,7.4203013349999996,7.50563797,both
4213906,Presidente Castello Branco,SC,18,9.94435054,9.94435054,both
4214003,Presidente Getúlio,SC,16,8.762733885,8.89271031,both
4214102,Presidente Nereu,SC,18,10.013774565,10.63718261,both
4214151,Princesa,SC,20,11.13765521,11.13765521,both
4214201,Quilombo,SC,20,11.106534095,11.31029995,both
4214300,Rancho Queimado,SC,18,9.040289175,9.23546504,both
4214409,Rio das Antas,SC,18,9.95913659,9.97645739,both
4214508,Rio do Campo,SC,16,9.03747278,9.4306409,both
4214607,Rio do Oeste,SC,16,8.309013369999999,8.38970296,both
4214706,Rio dos Cedros,SC,18,8.29978969,9.2287057,both
4214805,Rio do Sul,SC,16,8.89918801,8.89918801,both
4214904,Rio Fortuna,SC,16,7.78502391,7.78502391,both
4215000,Rio Negrinho,SC,14,7.2651584457142855,7.59886049,both
4215059,Rio Rufino,SC,12,6.47624722,6.47624722,both
4215075,Riqueza,SC,20,10.84376486,10.97740259,both
4215109,Rodeio,SC,18,9.86830799,9.86830799,both
4215208,Romelândia,SC,20,11.82400959,11.82400959,both
4215307,Salete,SC,16,8.65444367,8.65444367,both
4215356,Saltinho,SC,18,10.382299265,10.46453787,both
4215406,Salto Veloso,SC,18,9.55315389,9.55315389,both
4215455,Sangão,SC,14,7.31862963,7.31862963,both
4215505,Santa Cecília,SC,18,9.40835621125,9.89309223,both
4215554,Santa Helena,SC,22,12.76412075,12.76412075,both
4215604,Santa Rosa de Lima,SC,16,8.68936691,8.68936691,both
4215653,Santa Rosa do Sul,SC,14,7.101908379999999,7.16372815,both
4215679,Santa Terezinha,SC,16,8.965936462,9.55512536,both
4215687,Santa Terezinha do Progresso,SC,20,11.11484245,11.11484245,both
4215695,Santiago do Sul,SC,20,10.90276824,10.90276824,both
4215703,Santo Amaro da Imperatriz,SC,18,9.07098783,9.32305478,both
4215752,São Bernardino,SC,18,10.20796469,10.20796469,both
4215802,São Bento do Sul,SC,18,8.346048903333333,9.35966786,both
4215901,São Bonifácio,SC,16,8.068916073333334,8.15284451,both
4216008,São Carlos,SC,18,10.21078108,10.21078108,both
4216057,São Cristóvão do Sul,SC,18,8.302300973333333,8.87778344,both
4216107,São Domingos,SC,18,9.56512355,10.11220741,both
4216206,São Francisco do Sul,SC,16,7.775542059999999,7.81431437,both
4216255,São João do Oeste,SC,24,12.9029688,12.9029688,both
4216305,São João Batista,SC,20,10.89037612,10.89037612,both
4216354,São João do Itaperiú,SC,16,9.45711497,9.45711497,both
4216404,São João do Sul,SC,14,7.77939113,7.77939113,both
4216503,São Joaquim,SC,12,5.940339307272728,6.3686611,both
4216602,São José,SC,18,8.33731809,8.33731809,both
4216701,São José do Cedro,SC,22,12.2495662,12.2495662,both
4216800,São José do Cerrito,SC,16,7.6700025179999995,8.55023722,both
4216909,São Lourenço do Oeste,SC,20,10.75631593,10.75631593,both
4217006,São Ludgero,SC,16,8.82004743,8.82004743,both
4217105,São Martinho,SC,16,8.27648406,8.27648406,both
4217154,São Miguel da Boa Vista,SC,20,10.99063962,10.99063962,both
4217204,São Miguel do Oeste,SC,20,11.54011742,11.54011742,both
4217253,São Pedro de Alcântara,SC,18,9.67397704,9.67397704,both
4217303,Saudades,SC,18,10.329538883333333,10.48904047,both
4217402,Schroeder,SC,18,9.984343280000001,10.02884225,both
4217501,Seara,SC,18,10.45749689,10.45749689,both
4217550,Serra Alta,SC,18,10.06123074,10.06123074,both
4217600,Siderópolis,SC,14,5.98422379,5.98422379,both
4217709,Sombrio,SC,14,6.35486079,6.35486079,both
4217758,Sul Brasil,SC,20,10.60197773,10.60197773,both
4217808,Taió,SC,16,8.9716396525,9.25799616,both
4217907,Tangará,SC,16,8.32689745,8.32689745,both
4217956,Tigrinhos,SC,20,10.99063962,10.99063962,both
4218004,Tijucas,SC,18,9.470727526666666,10.00912752,both
4218103,Timbé do Sul,SC,14,7.53915301,7.53915301,both
4218202,Timbó,SC,18,9.37572129,9.37572129,both
4218251,Timbó Grande,SC,16,8.292115025000001,9.02254591,both
4218301,Três Barras,SC,14,6.633401813333333,6.9463028,both
4218350,Treviso,SC,14,6.77478462,6.77478462,both
4218400,Treze de Maio,SC,14,7.73038593,7.73038593,both
4218509,Treze Tílias,SC,18,9.55315389,9.55315389,both
4218608,Trombudo Central,SC,14,7.90781853,7.90781853,both
4218707,Tubarão,SC,16,7.9587952,8.17312252,both
4218756,Tunápolis,SC,24,12.72215653,12.72215653,both
4218806,Turvo,SC,14,7.05402974,7.34369551,both
4218855,União do Oeste,SC,20,11.21088136,11.21088136,both
4218905,Urubici,SC,14,6.051911048333333,6.80801803,both
4218954,Urupema,SC,12,6.2295314133333335,6.50750916,both
4219002,Urussanga,SC,14,7.763056059999999,8.08412458,both
4219101,Vargeão,SC,18,8.47250484,8.47250484,both
4219150,Vargem,SC,14,7.57632937,7.57632937,both
4219176,Vargem Bonita,SC,18,9.77057924,9.77057924,both
4219200,Vidal Ramos,SC,18,9.43106336,9.98124525,both
4219309,Videira,SC,18,9.420501895000001,9.9657551,both
4219358,Vitor Meireles,SC,16,7.65744142,7.65744142,both
4219408,Witmarsum,SC,16,7.831775990000001,7.86472776,both
4219507,Xanxerê,SC,18,9.9344931725,10.3558252,both
4219606,Xavantina,SC,18,10.34878422,10.34878422,both
4219705,Xaxim,SC,20,10.78250836,10.78250836,both
4219853,Zortéa,SC,14,7.75376197,7.75376197,both
4220000,Balneário Rincão,SC,12,6.99277325,6.99277325,both
4300001,Lagoa Mirim,RS,12,5.76357719625,6.5244075,both
4300002,Lagoa dos Patos,RS,14,6.002052770217391,7.40424791,both
4300034,Aceguá,RS,16,7.514243603333333,8.18889431,both
4300059,Água Santa,RS,18,9.853521945,9.90266796,both
4300109,Agudo,RS,18,9.258672096000002,9.69735309,both
4300208,Ajuricaba,RS,24,12.74454683,12.96492939,both
4300307,Alecrim,RS,24,13.724134406666666,13.76844562,both
4300406,Alegrete,RS,26,11.92179826106383,14.8327596,both
4300455,Alegria,RS,20,11.4080287,11.4080287,both
4300471,Almirante Tamandaré do Sul,RS,16,9.182798535,9.20814605,both
4300505,Alpestre,RS,18,9.86999783,9.86999783,both
4300554,Alto Alegre,RS,16,8.69077511,8.69077511,both
4300570,Alto Feliz,RS,14,7.34566698,7.34566698,both
4300604,Alvorada,RS,12,6.48272492,6.48272492,both
4300638,Amaral Ferrador,RS,16,8.176079735,8.35618791,both
4300646,Ametista do Sul,RS,18,9.52865129,9.52865129,both
4300661,André da Rocha,RS,14,6.94404969,7.48873962,both
4300703,Anta Gorda,RS,18,9.94294234,10.14262443,both
4300802,Antônio Prado,RS,14,7.1712385266666665,7.76812556,both
4300851,Arambaré,RS,12,5.862274083333333,6.28304283,both
4300877,Araricá,RS,14,7.9421785,7.9421785,both
4300901,Aratiba,RS,18,10.55114188,10.74505037,both
4301008,Arroio do Meio,RS,20,11.15145552,11.15145552,both
4301057,Arroio do Sal,RS,14,7.84444975,7.84444975,both
4301073,Arroio do Padre,RS,14,7.37242269,7.37242269,both
4301107,Arroio dos Ratos,RS,12,6.7355429099999995,6.88180746,both
4301206,Arroio do Tigre,RS,18,9.67397704,9.67397704,both
4301305,Arroio Grande,RS,16,7.197313610625001,8.92256405,both
4301404,Arvorezinha,RS,18,8.65951317,8.65951317,both
4301503,Augusto Pestana,RS,26,15.09341655,15.14678715,both
4301552,Áurea,RS,18,9.29855219,9.29855219,both
4301602,Bagé,RS,18,8.35798795,9.51851229,both
4301636,Balneário Pinhal,RS,10,5.21534917,5.21534917,both
4301651,Barão,RS,14,7.36538172,7.36538172,both
4301701,Barão de Cotegipe,RS,18,9.20082343,9.20082343,both
4301750,Barão do Triunfo,RS,14,7.058113505,7.17865502,both
4301800,Barracão,RS,14,6.250278820000001,6.40527418,both
4301859,Barra do Guarita,RS,22,12.52754394,12.52754394,both
4301875,Barra do Quaraí,RS,24,13.1118041625,13.79154002,both
4301909,Barra do Ribeiro,RS,14,7.389321034,7.61604047,both
4301925,Barra do Rio Azul,RS,18,9.74466845,9.74466845,both
4301958,Barra Funda,RS,16,8.96678138,8.96678138,both
4302006,Barros Cassal,RS,16,9.0638060325,9.43458385,both
4302055,Benjamin Constant do Sul,RS,16,8.91129849,8.91129849,both
4302105,Bento Gonçalves,RS,16,7.993014349999999,8.0669446,both
4302154,Boa Vista das Missões,RS,18,9.07098783,9.07098783,both
4302204,Boa Vista do Buricá,RS,20,11.08836838,11.08836838,both
4302220,Boa Vista do Cadeado,RS,26,14.866499962,15.41434425,both
4302238,Boa Vista do Incra,RS,22,12.524258153333333,12.97197037,both
4302253,Boa Vista do Sul,RS,16,8.74963767,8.74963767,both
4302303,Bom Jesus,RS,12,6.481761418421052,6.96629918,both
4302352,Bom Princípio,RS,14,7.34566698,7.34566698,both
4302378,Bom Progresso,RS,20,11.37789332,11.37789332,both
4302402,Bom Retiro do Sul,RS,18,9.269825,9.269825,both
4302451,Boqueirão do Leão,RS,18,9.643419205,9.73368452,both
4302501,Bossoroca,RS,28,14.7999643,15.38843346,both
4302584,Bozano,RS,26,13.378375525,13.84167177,both
4302600,Braga,RS,20,10.82728897,10.82728897,both
4302659,Brochier,RS,14,7.38734956,7.38734956,both
4302709,Butiá,RS,16,7.866793113333333,8.45870453,both
4302808,Caçapava do Sul,RS,20,9.2519690855,10.36934387,both
4302907,Cacequi,RS,22,10.158044168750001,11.62038455,both
4303004,Cachoeira do Sul,RS,18,9.297371984285714,10.85601616,both
4303103,Cachoeirinha,RS,12,6.62664248,6.62664248,both
4303202,Cacique Doble,RS,14,7.3825617,7.3825617,both
4303301,Caibaté,RS,24,14.122888365,14.31707849,both
4303400,Caiçara,RS,22,12.90353208,12.90353208,both
4303509,Camaquã,RS,14,6.403330868,7.57830084,both
4303558,Camargo,RS,18,10.05503469,10.05503469,both
4303608,Cambará do Sul,RS,14,6.924616595714285,7.50282157,both
4303673,Campestre da Serra,RS,12,6.412221276666666,6.54496715,both
4303707,Campina das Missões,RS,24,13.690431595,13.73070598,both
4303806,Campinas do Sul,RS,16,8.863795366666666,8.9971984,both
4303905,Campo Bom,RS,14,7.86754415,7.86754415,both
4304002,Campo Novo,RS,20,11.03542023,11.03542023,both
4304101,Campos Borges,RS,18,9.1977254,9.6145512,both
4304200,Candelária,RS,16,8.397950960000001,8.96199352,both
4304309,Cândido Godói,RS,24,13.64565099,13.64565099,both
4304358,Candiota,RS,14,7.145562433333333,7.22906841,both
4304408,Canela,RS,12,6.31824771,6.31824771,both
4304507,Canguçu,RS,16,7.7193879245,8.43898979,both
4304606,Canoas,RS,14,7.24258709,7.24258709,both
4304614,Canudos do Vale,RS,20,10.80532113,10.80532113,both
4304622,Capão Bonito do Sul,RS,12,5.748280675,5.89804224,both
4304630,Capão da Canoa,RS,14,7.8585317,7.8585317,both
4304655,Capão do Cipó,RS,28,14.701515803333335,15.21719691,both
4304663,Capão do Leão,RS,12,6.302475924,6.73310204,both
4304671,Capivari do Sul,RS,10,4.801762225,4.83569973,both
4304689,Capela de Santana,RS,14,7.83656385,7.83656385,both
4304697,Capitão,RS,20,10.82334603,10.82334603,both
4304705,Carazinho,RS,18,9.04441988,9.20870933,both
4304713,Caraá,RS,14,6.737326625,6.86547239,both
4304804,Carlos Barbosa,RS,14,7.61632211,7.61632211,both
4304853,Carlos Gomes,RS,16,8.93185814,8.93185814,both
4304903,Casca,RS,20,10.432712655,10.77687558,both
4304952,Caseiros,RS,16,7.14345014,7.14345014,both
4305009,Catuípe,RS,24,13.2438928775,14.01093684,both
4305108,Caxias do Sul,RS,14,6.376617405,7.35918566,both
4305116,Centenário,RS,18,9.13069531,9.13069531,both
4305124,Cerrito,RS,14,6.8230387766666665,6.97277687,both
4305132,Cerro Branco,RS,16,8.64092499,8.64092499,both
4305157,Cerro Grande,RS,16,8.4541983,8.4541983,both
4305173,Cerro Grande do Sul,RS,12,6.81703048,6.84857405,both
4305207,Cerro Largo,RS,26,14.0878243,14.0878243,both
4305306,Chapada,RS,16,9.140646556666667,9.3123525,both
4305355,Charqueadas,RS,14,6.63847132,6.63847132,both
4305371,Charrua,RS,18,9.57089715,9.73650091,both
4305405,Chiapetta,RS,22,12.291154896666667,12.53711967,both
4305439,Chuí,RS,10,4.75064474,4.75064474,both
4305447,Chuvisca,RS,14,6.83815341,6.83815341,both
4305454,Cidreira,RS,12,5.26717076,5.31899235,both
4305504,Ciríaco,RS,18,8.849337893333333,9.15716938,both
4305587,Colinas,RS,20,9.41317928,9.41317928,both
4305603,Colorado,RS,16,8.75822766,8.83610086,both
4305702,Condor,RS,22,10.939592545,11.78683323,both
4305801,Constantina,RS,16,8.2148051,8.2148051,both
4305835,Coqueiro Baixo,RS,20,10.6450685,10.6450685,both
4305850,Coqueiros do Sul,RS,18,9.527524735,9.7767753,both
4305871,Coronel Barros,RS,26,14.52943434,14.52943434,both
4305900,Coronel Bicaco,RS,20,10.546494835,11.02471795,both
4305934,Coronel Pilar,RS,16,8.74963767,8.74963767,both
4305959,Cotiporã,RS,16,8.95917712,8.95917712,both
4305975,Coxilha,RS,18,9.676793435,9.88520634,both
4306007,Crissiumal,RS,20,11.472946499999999,11.49364697,both
4306056,Cristal,RS,14,7.3619316375,8.2032579,both
4306072,Cristal do Sul,RS,18,9.12618908,9.12618908,both
4306106,Cruz Alta,RS,26,13.023475113749999,14.11655149,both
4306130,Cruzaltense,RS,16,8.72006557,8.72006557,both
4306205,Cruzeiro do Sul,RS,20,11.27734818,11.27734818,both
4306304,David Canabarro,RS,16,8.45194519,8.45194519,both
4306320,Derrubadas,RS,22,12.234216867499999,12.52754394,both
4306353,Dezesseis de Novembro,RS,24,14.010232745,14.07740366,both
4306379,Dilermando de Aguiar,RS,20,10.435191084,11.31480618,both
4306403,Dois Irmãos,RS,14,7.60646475,7.60646475,both
4306429,Dois Irmãos das Missões,RS,18,9.51879393,9.51879393,both
4306452,Dois Lajeados,RS,18,9.62131054,9.62131054,both
4306502,Dom Feliciano,RS,18,8.3450983725,9.67594852,both
4306551,Dom Pedro de Alcântara,RS,14,7.59069296,7.59069296,both
4306601,Dom Pedrito,RS,18,7.651601546764706,9.57089715,both
4306700,Dona Francisca,RS,18,9.79198381,9.79198381,both
4306734,Doutor Maurício Cardoso,RS,22,12.086638005000001,12.28082813,both
4306759,Doutor Ricardo,RS,18,10.14262443,10.14262443,both
4306767,Eldorado do Sul,RS,14,7.0737444775,7.80135897,both
4306809,Encantado,RS,18,10.37666649,10.37666649,both
4306908,Encruzilhada do Sul,RS,18,8.876595655652174,9.44500449,both
4306924,Engenho Velho,RS,16,8.2148051,8.2148051,both
4306932,Entre-Ijuís,RS,26,14.173865034999999,14.4339587,both
4306957,Entre Rios do Sul,RS,16,8.60572011,8.60572011,both
4306973,Erebango,RS,18,9.57399518,9.57399518,both
4307005,Erechim,RS,18,9.450778095,9.77452219,both
4307054,Ernestina,RS,18,8.86679951,8.86679951,both
4307104,Herval,RS,18,8.761305572142858,9.69397342,both
4307203,Erval Grande,RS,18,9.015223299999999,9.11914811,both
4307302,Erval Seco,RS,20,10.281378603333332,10.77405919,both
4307401,Esmeralda,RS,12,5.85748622,6.37288569,both
4307450,Esperança do Sul,RS,22,11.5508197,11.5508197,both
4307500,Espumoso,RS,16,8.01723531,8.23733623,both
4307559,Estação,RS,18,10.02489931,10.02489931,both
4307609,Estância Velha,RS,14,8.01512301,8.01512301,both
4307708,Esteio,RS,14,7.24258709,7.24258709,both
4307807,Estrela,RS,20,10.22232828,10.22232828,both
4307815,Estrela Velha,RS,20,10.18449477,10.49692636,both
4307831,Eugênio de Castro,RS,26,13.810550655,14.29567393,both
4307864,Fagundes Varela,RS,18,9.1580143,9.1580143,both
4307906,Farroupilha,RS,14,7.59590328,7.66786206,both
4308003,Faxinal do Soturno,RS,20,10.57663021,10.57663021,both
4308052,Faxinalzinho,RS,16,8.878487535000001,9.14336907,both
4308078,Fazenda Vilanova,RS,18,9.127034,9.127034,both
4308102,Feliz,RS,14,7.08120791,7.08120791,both
4308201,Flores da Cunha,RS,14,6.96545426,6.96545426,both
4308250,Floriano Peixoto,RS,18,9.64187019,9.64187019,both
4308300,Fontoura Xavier,RS,18,8.022727266666667,8.34886529,both
4308409,Formigueiro,RS,18,9.23222619,9.44697597,both
4308433,Forquetinha,RS,20,11.85977775,11.85977775,both
4308458,Fortaleza dos Valos,RS,22,11.249409588,11.96229436,both
4308508,Frederico Westphalen,RS,20,10.20021962,10.57015252,both
4308607,Garibaldi,RS,16,7.76699901,7.76699901,both
4308656,Garruchos,RS,30,15.597916586,17.08502712,both
4308706,Gaurama,RS,18,9.43824516,9.43824516,both
4308805,General Câmara,RS,16,7.8129061733333325,8.42068325,both
4308854,Gentil,RS,18,9.75846876,9.75846876,both
4308904,Getúlio Vargas,RS,18,9.875348970000001,10.10854611,both
4309001,Giruá,RS,24,12.3337762725,12.70638474,both
4309050,Glorinha,RS,14,6.177569005,6.60523791,both
4309100,Gramado,RS,14,6.90771825,6.90771825,both
4309126,Gramado dos Loureiros,RS,16,8.77695666,8.77695666,both
4309159,Gramado Xavier,RS,16,9.34417771,9.34417771,both
4309209,Gravataí,RS,14,6.242486806666666,6.70662797,both
4309258,Guabiju,RS,16,8.07004263,8.07004263,both
4309308,Guaíba,RS,14,7.222168255,7.38481481,both
4309407,Guaporé,RS,18,9.62131054,9.62131054,both
4309506,Guarani das Missões,RS,24,13.89011369,13.89011369,both
4309555,Harmonia,RS,14,7.46958817,7.46958817,both
4309571,Herveiras,RS,16,9.3895216,9.3895216,both
4309605,Horizontina,RS,22,12.13127779,12.13127779,both
4309654,Hulha Negra,RS,16,7.595078482857143,8.18354317,both
4309704,Humaitá,RS,20,11.26439278,11.26439278,both
4309753,Ibarama,RS,18,9.60779187,9.60779187,both
4309803,Ibiaçá,RS,16,7.79685275,8.55896803,both
4309902,Ibiraiaras,RS,14,6.918842995,7.30426604,both
4309951,Ibirapuitã,RS,16,8.316054345,8.60374864,both
4310009,Ibirubá,RS,20,9.8999219775,10.80025162,both
4310108,Igrejinha,RS,14,7.19935549,7.50056846,both
4310207,Ijuí,RS,26,14.348997586666664,14.73587577,both
4310306,Ilópolis,RS,18,9.82380902,9.82380902,both
4310330,Imbé,RS,14,7.07388529,7.07388529,both
4310363,Imigrante,RS,18,8.74963767,8.74963767,both
4310405,Independência,RS,22,11.77415947,11.77415947,both
4310413,Inhacorá,RS,22,11.96313928,11.96313928,both
4310439,Ipê,RS,14,6.7154995975,6.80041377,both
4310462,Ipiranga do Sul,RS,18,9.72579863,9.72579863,both
4310504,Iraí,RS,18,9.52865129,9.52865129,both
4310538,Itaara,RS,22,12.69906213,12.69906213,both
4310553,Itacurubi,RS,28,15.79952086375,16.21391753,both
4310579,Itapuca,RS,18,9.98758213,10.62253738,both
4310603,Itaqui,RS,26,12.97370044,15.17410614,both
4310652,Itati,RS,14,7.8275514,7.8275514,both
4310702,Itatiba do Sul,RS,18,9.876193885,10.00771932,both
4310751,Ivorá,RS,22,11.24608625,11.24608625,both
4310801,Ivoti,RS,14,7.60646475,7.60646475,both
4310850,Jaboticaba,RS,16,9.07098783,9.07098783,both
4310876,Jacuizinho,RS,18,9.52442671,9.77733858,both
4310900,Jacutinga,RS,16,8.9971984,8.9971984,both
4311007,Jaguarão,RS,18,8.4539636,9.60159581,both
4311106,Jaguari,RS,24,12.7544042,13.46540199,both
4311122,Jaquirana,RS,12,6.584171304,6.94602116,both
4311130,Jari,RS,26,13.425597009999999,14.02445552,both
4311155,Jóia,RS,26,14.01962741857143,14.96738307,both
4311205,Júlio de Castilhos,RS,24,12.4025431425,13.47779411,both
4311239,Lagoa Bonita do Sul,RS,16,9.06000391,9.06000391,both
4311254,Lagoão,RS,18,9.46415595,9.50696509,both
4311270,Lagoa dos Três Cantos,RS,16,8.16411007,8.16411007,both
4311304,Lagoa Vermelha,RS,14,5.975117465,6.26220154,both
4311403,Lajeado,RS,20,11.15145552,11.15145552,both
4311429,Lajeado do Bugre,RS,16,8.4541983,8.4541983,both
4311502,Lavras do Sul,RS,20,9.740808335882353,11.0697802,both
4311601,Liberato Salzano,RS,16,8.35027349,8.35027349,both
4311627,Lindolfo Collor,RS,14,7.62674276,7.62674276,both
4311643,Linha Nova,RS,14,7.08120791,7.08120791,both
4311700,Machadinho,RS,14,7.472780073333333,7.74503116,both
4311718,Maçambará,RS,26,12.747081588,14.70123417,both
4311734,Mampituba,RS,14,7.55436152,7.55436152,both
4311759,Manoel Viana,RS,22,11.340623087777779,12.76214928,both
4311775,Maquiné,RS,14,7.515025933333334,7.74165149,both
4311791,Maratá,RS,14,7.38734956,7.38734956,both
4311809,Marau,RS,18,8.815541210000001,9.23602832,both
4311908,Marcelino Ramos,RS,18,8.885669335,8.89918801,both
4311981,Mariana Pimentel,RS,14,6.64072443,6.64072443,both
4312005,Mariano Moro,RS,18,10.34822094,10.34822094,both
4312054,Marques de Souza,RS,20,10.80532113,10.80532113,both
4312104,Mata,RS,24,12.12663075,12.15240072,both
4312138,Mato Castelhano,RS,18,9.58695058,9.68214458,both
4312153,Mato Leitão,RS,20,11.27734818,11.27734818,both
4312179,Mato Queimado,RS,24,14.31707849,14.31707849,both
4312203,Maximiliano de Almeida,RS,16,8.33084039,8.33084039,both
4312252,Minas do Leão,RS,16,8.291410925,8.40096852,both
4312302,Miraguaí,RS,20,11.40549395,11.40549395,both
4312351,Montauri,RS,20,10.87601253,10.87601253,both
4312377,Monte Alegre dos Campos,RS,12,6.174400565,6.28304283,both
4312385,Monte Belo do Sul,RS,16,8.0669446,8.0669446,both
4312401,Montenegro,RS,14,7.457665446666667,7.50394813,both
4312427,Mormaço,RS,14,7.59069296,7.59069296,both
4312443,Morrinhos do Sul,RS,14,7.55436152,7.55436152,both
4312450,Morro Redondo,RS,14,6.63171198,6.63171198,both
4312476,Morro Reuter,RS,14,7.5556289,7.60646475,both
4312500,Mostardas,RS,12,4.880328686923077,6.5784822,both
4312609,Muçum,RS,18,9.84211556,9.84211556,both
4312617,Muitos Capões,RS,12,5.953493842222222,6.38330633,both
4312625,Muliterno,RS,16,8.25705096,8.25705096,both
4312658,Não-Me-Toque,RS,16,8.68373413,8.68373413,both
4312674,Nicolau Vergueiro,RS,16,8.41392392,8.41392392,both
4312708,Nonoai,RS,18,8.877501800000001,8.91129849,both
4312757,Nova Alvorada,RS,20,10.05503469,10.05503469,both
4312807,Nova Araçá,RS,18,9.343473615,9.91984794,both
4312906,Nova Bassano,RS,18,8.76709929,8.76709929,both
4312955,Nova Boa Vista,RS,16,9.20814605,9.20814605,both
4313003,Nova Bréscia,RS,20,10.6450685,10.6450685,both
4313011,Nova Candelária,RS,20,11.13934504,11.13934504,both
4313037,Nova Esperança do Sul,RS,26,13.5397547,13.5397547,both
